V1	I(D1)
9.774000000000001e+02	-1.067400e-09
9.775000000000000e+02	-1.067500e-09
9.776000000000000e+02	-1.067600e-09
9.777000000000000e+02	-1.067700e-09
9.778000000000001e+02	-1.067800e-09
9.779000000000001e+02	-1.067900e-09
9.780000000000000e+02	-1.068000e-09
9.781000000000000e+02	-1.068100e-09
9.782000000000000e+02	-1.068200e-09
9.783000000000001e+02	-1.068300e-09
9.784000000000001e+02	-1.068400e-09
9.785000000000000e+02	-1.068500e-09
9.786000000000000e+02	-1.068600e-09
9.787000000000000e+02	-1.068700e-09
9.788000000000001e+02	-1.068800e-09
9.789000000000001e+02	-1.068900e-09
9.790000000000000e+02	-1.069000e-09
9.791000000000000e+02	-1.069100e-09
9.792000000000000e+02	-1.069200e-09
9.793000000000001e+02	-1.069300e-09
9.794000000000001e+02	-1.069400e-09
9.795000000000000e+02	-1.069500e-09
9.796000000000000e+02	-1.069600e-09
9.797000000000000e+02	-1.069700e-09
9.798000000000001e+02	-1.069800e-09
9.799000000000001e+02	-1.069900e-09
9.800000000000000e+02	-1.070000e-09
9.801000000000000e+02	-1.070100e-09
9.802000000000000e+02	-1.070200e-09
9.803000000000001e+02	-1.070300e-09
9.804000000000001e+02	-1.070400e-09
9.805000000000000e+02	-1.070500e-09
9.806000000000000e+02	-1.070600e-09
9.807000000000000e+02	-1.070700e-09
9.808000000000001e+02	-1.070800e-09
9.809000000000001e+02	-1.070900e-09
9.810000000000000e+02	-1.071000e-09
9.811000000000000e+02	-1.071100e-09
9.812000000000000e+02	-1.071200e-09
9.813000000000001e+02	-1.071300e-09
9.814000000000001e+02	-1.071400e-09
9.815000000000000e+02	-1.071500e-09
9.816000000000000e+02	-1.071600e-09
9.817000000000000e+02	-1.071700e-09
9.818000000000001e+02	-1.071800e-09
9.819000000000001e+02	-1.071900e-09
9.820000000000000e+02	-1.072000e-09
9.821000000000000e+02	-1.072100e-09
9.822000000000000e+02	-1.072200e-09
9.823000000000001e+02	-1.072300e-09
9.824000000000001e+02	-1.072400e-09
9.825000000000000e+02	-1.072500e-09
9.826000000000000e+02	-1.072600e-09
9.827000000000000e+02	-1.072700e-09
9.828000000000001e+02	-1.072800e-09
9.829000000000001e+02	-1.072900e-09
9.830000000000000e+02	-1.073000e-09
9.831000000000000e+02	-1.073100e-09
9.832000000000000e+02	-1.073200e-09
9.833000000000001e+02	-1.073300e-09
9.834000000000001e+02	-1.073400e-09
9.835000000000000e+02	-1.073500e-09
9.836000000000000e+02	-1.073600e-09
9.837000000000000e+02	-1.073700e-09
9.838000000000001e+02	-1.073800e-09
9.839000000000001e+02	-1.073900e-09
9.840000000000000e+02	-1.074000e-09
9.841000000000000e+02	-1.074100e-09
9.842000000000000e+02	-1.074200e-09
9.843000000000001e+02	-1.074300e-09
9.844000000000001e+02	-1.074400e-09
9.845000000000000e+02	-1.074500e-09
9.846000000000000e+02	-1.074600e-09
9.847000000000000e+02	-1.074700e-09
9.848000000000001e+02	-1.074800e-09
9.849000000000001e+02	-1.074900e-09
9.850000000000000e+02	-1.075000e-09
9.851000000000000e+02	-1.075100e-09
9.852000000000000e+02	-1.075200e-09
9.853000000000001e+02	-1.075300e-09
9.854000000000001e+02	-1.075400e-09
9.855000000000000e+02	-1.075500e-09
9.856000000000000e+02	-1.075600e-09
9.857000000000000e+02	-1.075700e-09
9.858000000000001e+02	-1.075800e-09
9.859000000000001e+02	-1.075900e-09
9.860000000000000e+02	-1.076000e-09
9.861000000000000e+02	-1.076100e-09
9.862000000000000e+02	-1.076200e-09
9.863000000000001e+02	-1.076300e-09
9.864000000000001e+02	-1.076400e-09
9.865000000000000e+02	-1.076500e-09
9.866000000000000e+02	-1.076600e-09
9.867000000000000e+02	-1.076700e-09
9.868000000000001e+02	-1.076800e-09
9.869000000000001e+02	-1.076900e-09
9.870000000000000e+02	-1.077000e-09
9.871000000000000e+02	-1.077100e-09
9.872000000000000e+02	-1.077200e-09
9.873000000000001e+02	-1.077300e-09
9.874000000000001e+02	-1.077400e-09
9.875000000000000e+02	-1.077500e-09
9.876000000000000e+02	-1.077600e-09
9.877000000000000e+02	-1.077700e-09
9.878000000000001e+02	-1.077800e-09
9.879000000000001e+02	-1.077900e-09
9.880000000000000e+02	-1.078000e-09
9.881000000000000e+02	-1.078100e-09
9.882000000000000e+02	-1.078200e-09
9.883000000000001e+02	-1.078300e-09
9.884000000000001e+02	-1.078400e-09
9.885000000000000e+02	-1.078500e-09
9.886000000000000e+02	-1.078600e-09
9.887000000000000e+02	-1.078700e-09
9.888000000000001e+02	-1.078800e-09
9.889000000000001e+02	-1.078900e-09
9.890000000000000e+02	-1.079000e-09
9.891000000000000e+02	-1.079100e-09
9.892000000000000e+02	-1.079200e-09
9.893000000000001e+02	-1.079300e-09
9.894000000000001e+02	-1.079400e-09
9.895000000000000e+02	-1.079500e-09
9.896000000000000e+02	-1.079600e-09
9.897000000000000e+02	-1.079700e-09
9.898000000000001e+02	-1.079800e-09
9.899000000000001e+02	-1.079900e-09
9.900000000000000e+02	-1.080000e-09
9.901000000000000e+02	-1.080100e-09
9.902000000000000e+02	-1.080200e-09
9.903000000000001e+02	-1.080300e-09
9.904000000000001e+02	-1.080400e-09
9.905000000000000e+02	-1.080500e-09
9.906000000000000e+02	-1.080600e-09
9.907000000000000e+02	-1.080700e-09
9.908000000000001e+02	-1.080800e-09
9.909000000000001e+02	-1.080900e-09
9.910000000000000e+02	-1.081000e-09
9.911000000000000e+02	-1.081100e-09
9.912000000000000e+02	-1.081200e-09
9.913000000000001e+02	-1.081300e-09
9.914000000000001e+02	-1.081400e-09
9.915000000000000e+02	-1.081500e-09
9.916000000000000e+02	-1.081600e-09
9.917000000000000e+02	-1.081700e-09
9.918000000000001e+02	-1.081800e-09
9.919000000000001e+02	-1.081900e-09
9.920000000000000e+02	-1.082000e-09
9.921000000000000e+02	-1.082100e-09
9.922000000000000e+02	-1.082200e-09
9.923000000000001e+02	-1.082300e-09
9.924000000000001e+02	-1.082400e-09
9.925000000000000e+02	-1.082500e-09
9.926000000000000e+02	-1.082600e-09
9.927000000000000e+02	-1.082700e-09
9.928000000000001e+02	-1.082800e-09
9.929000000000001e+02	-1.082900e-09
9.930000000000000e+02	-1.083000e-09
9.931000000000000e+02	-1.083100e-09
9.932000000000000e+02	-1.083200e-09
9.933000000000001e+02	-1.083300e-09
9.934000000000001e+02	-1.083400e-09
9.935000000000000e+02	-1.083500e-09
9.936000000000000e+02	-1.083600e-09
9.937000000000000e+02	-1.083700e-09
9.938000000000001e+02	-1.083800e-09
9.939000000000001e+02	-1.083900e-09
9.940000000000000e+02	-1.084000e-09
9.941000000000000e+02	-1.084100e-09
9.942000000000000e+02	-1.084200e-09
9.943000000000001e+02	-1.084300e-09
9.944000000000001e+02	-1.084400e-09
9.945000000000000e+02	-1.084500e-09
9.946000000000000e+02	-1.084600e-09
9.947000000000000e+02	-1.084700e-09
9.948000000000001e+02	-1.084800e-09
9.949000000000001e+02	-1.084900e-09
9.950000000000000e+02	-1.085000e-09
9.951000000000000e+02	-1.085100e-09
9.952000000000000e+02	-1.085200e-09
9.953000000000001e+02	-1.085300e-09
9.954000000000001e+02	-1.085400e-09
9.955000000000000e+02	-1.085500e-09
9.956000000000000e+02	-1.085600e-09
9.957000000000000e+02	-1.085700e-09
9.958000000000001e+02	-1.085800e-09
9.959000000000001e+02	-1.085900e-09
9.960000000000000e+02	-1.086000e-09
9.961000000000000e+02	-1.086100e-09
9.962000000000000e+02	-1.086200e-09
9.963000000000001e+02	-1.086300e-09
9.964000000000001e+02	-1.086400e-09
9.965000000000000e+02	-1.086500e-09
9.966000000000000e+02	-1.086600e-09
9.967000000000000e+02	-1.086700e-09
9.968000000000001e+02	-1.086800e-09
9.969000000000001e+02	-1.086900e-09
9.970000000000000e+02	-1.087000e-09
9.971000000000000e+02	-1.087100e-09
9.972000000000000e+02	-1.087200e-09
9.973000000000001e+02	-1.087300e-09
9.974000000000001e+02	-1.087400e-09
9.975000000000000e+02	-1.087500e-09
9.976000000000000e+02	-1.087600e-09
9.977000000000000e+02	-1.087700e-09
9.978000000000001e+02	-1.087800e-09
9.979000000000001e+02	-1.087900e-09
9.980000000000000e+02	-1.088000e-09
9.981000000000000e+02	-1.088100e-09
9.982000000000000e+02	-1.088200e-09
9.983000000000001e+02	-1.088300e-09
9.984000000000001e+02	-1.088400e-09
9.985000000000000e+02	-1.088500e-09
9.986000000000000e+02	-1.088600e-09
9.987000000000000e+02	-1.088700e-09
9.988000000000001e+02	-1.088800e-09
9.989000000000001e+02	-1.088900e-09
9.990000000000000e+02	-1.089000e-09
9.991000000000000e+02	-1.089100e-09
9.992000000000000e+02	-1.089200e-09
9.993000000000001e+02	-1.089300e-09
9.994000000000001e+02	-1.089400e-09
9.995000000000000e+02	-1.089500e-09
9.996000000000000e+02	-1.089600e-09
9.997000000000000e+02	-1.089701e-09
9.998000000000001e+02	-1.089844e-09
9.999000000000001e+02	-1.091994e-09
1.000000000000000e+03	-1.189995e-09
1.000100000000000e+03	-5.865242e-09
1.000200000000000e+03	-2.272102e-07
1.000300000000000e+03	-7.998076e-06
1.000400000000000e+03	-5.713653e-05
1.000500000000000e+03	-1.348655e-04
1.000600000000000e+03	-2.219893e-04
1.000700000000000e+03	-3.131254e-04
1.000800000000000e+03	-4.063007e-04
1.000900000000000e+03	-5.009245e-04
1.001000000000000e+03	-5.964336e-04
1.001100000000000e+03	-6.925721e-04
1.001200000000000e+03	-7.891935e-04
1.001300000000000e+03	-8.861930e-04
1.001400000000000e+03	-9.834956e-04
1.001500000000000e+03	-1.081046e-03
1.001600000000000e+03	-1.178804e-03
1.001700000000000e+03	-1.276736e-03
1.001800000000000e+03	-1.374817e-03
1.001900000000000e+03	-1.473029e-03
1.002000000000000e+03	-1.571354e-03
1.002100000000000e+03	-1.669778e-03
1.002200000000000e+03	-1.768292e-03
1.002300000000000e+03	-1.866885e-03
1.002400000000000e+03	-1.965549e-03
1.002500000000000e+03	-2.064277e-03
1.002600000000000e+03	-2.163064e-03
1.002700000000000e+03	-2.261905e-03
1.002800000000000e+03	-2.360794e-03
1.002900000000000e+03	-2.459728e-03
1.003000000000000e+03	-2.558704e-03
1.003100000000000e+03	-2.657718e-03
1.003200000000000e+03	-2.756767e-03
1.003300000000000e+03	-2.855850e-03
1.003400000000000e+03	-2.954964e-03
1.003500000000000e+03	-3.054106e-03
1.003600000000000e+03	-3.153276e-03
1.003700000000000e+03	-3.252471e-03
1.003800000000000e+03	-3.351689e-03
1.003900000000000e+03	-3.450931e-03
1.004000000000000e+03	-3.550193e-03
1.004100000000000e+03	-3.649476e-03
1.004200000000000e+03	-3.748778e-03
1.004300000000000e+03	-3.848097e-03
1.004400000000000e+03	-3.947434e-03
1.004500000000000e+03	-4.046787e-03
1.004600000000000e+03	-4.146156e-03
1.004700000000000e+03	-4.245539e-03
1.004800000000000e+03	-4.344936e-03
1.004900000000000e+03	-4.444347e-03
1.005000000000000e+03	-4.543771e-03
1.005100000000000e+03	-4.643207e-03
1.005200000000000e+03	-4.742655e-03
1.005300000000000e+03	-4.842115e-03
1.005400000000000e+03	-4.941585e-03
1.005500000000000e+03	-5.041065e-03
1.005600000000000e+03	-5.140556e-03
1.005700000000000e+03	-5.240056e-03
1.005800000000000e+03	-5.339565e-03
1.005900000000000e+03	-5.439084e-03
1.006000000000000e+03	-5.538610e-03
1.006100000000000e+03	-5.638146e-03
1.006200000000000e+03	-5.737689e-03
1.006300000000000e+03	-5.837240e-03
1.006400000000000e+03	-5.936799e-03
1.006500000000000e+03	-6.036364e-03
1.006600000000000e+03	-6.135938e-03
1.006700000000000e+03	-6.235517e-03
1.006800000000000e+03	-6.335103e-03
1.006900000000000e+03	-6.434696e-03
1.007000000000000e+03	-6.534295e-03
1.007100000000000e+03	-6.633899e-03
1.007200000000000e+03	-6.733510e-03
1.007300000000000e+03	-6.833126e-03
1.007400000000000e+03	-6.932748e-03
1.007500000000000e+03	-7.032375e-03
1.007600000000000e+03	-7.132007e-03
1.007700000000000e+03	-7.231644e-03
1.007800000000000e+03	-7.331286e-03
1.007900000000000e+03	-7.430933e-03
1.008000000000000e+03	-7.530584e-03
1.008100000000000e+03	-7.630240e-03
1.008200000000000e+03	-7.729901e-03
1.008300000000000e+03	-7.829566e-03
1.008400000000000e+03	-7.929234e-03
1.008500000000000e+03	-8.028907e-03
1.008600000000000e+03	-8.128584e-03
1.008700000000000e+03	-8.228265e-03
1.008800000000000e+03	-8.327949e-03
1.008900000000000e+03	-8.427638e-03
1.009000000000000e+03	-8.527329e-03
1.009100000000000e+03	-8.627024e-03
1.009200000000000e+03	-8.726723e-03
1.009300000000000e+03	-8.826425e-03
1.009400000000000e+03	-8.926131e-03
1.009500000000000e+03	-9.025840e-03
1.009600000000000e+03	-9.125552e-03
1.009700000000000e+03	-9.225267e-03
1.009800000000000e+03	-9.324985e-03
1.009900000000000e+03	-9.424705e-03
1.010000000000000e+03	-9.524429e-03
1.010100000000000e+03	-9.624156e-03
1.010200000000000e+03	-9.723885e-03
1.010300000000000e+03	-9.823618e-03
1.010400000000000e+03	-9.923352e-03
1.010500000000000e+03	-1.002309e-02
1.010600000000000e+03	-1.012283e-02
1.010700000000000e+03	-1.022257e-02
1.010800000000000e+03	-1.032232e-02
1.010900000000000e+03	-1.042206e-02
1.011000000000000e+03	-1.052181e-02
1.011100000000000e+03	-1.062157e-02
1.011200000000000e+03	-1.072132e-02
1.011300000000000e+03	-1.082108e-02
1.011400000000000e+03	-1.092083e-02
1.011500000000000e+03	-1.102060e-02
1.011600000000000e+03	-1.112036e-02
1.011700000000000e+03	-1.122012e-02
1.011800000000000e+03	-1.131989e-02
1.011900000000000e+03	-1.141966e-02
1.012000000000000e+03	-1.151943e-02
1.012100000000000e+03	-1.161920e-02
1.012200000000000e+03	-1.171898e-02
1.012300000000000e+03	-1.181876e-02
1.012400000000000e+03	-1.191853e-02
1.012500000000000e+03	-1.201831e-02
1.012600000000000e+03	-1.211810e-02
1.012700000000000e+03	-1.221788e-02
1.012800000000000e+03	-1.231767e-02
1.012900000000000e+03	-1.241745e-02
1.013000000000000e+03	-1.251724e-02
1.013100000000000e+03	-1.261703e-02
1.013200000000000e+03	-1.271683e-02
1.013300000000000e+03	-1.281662e-02
1.013400000000000e+03	-1.291641e-02
1.013500000000000e+03	-1.301621e-02
1.013600000000000e+03	-1.311601e-02
1.013700000000000e+03	-1.321581e-02
1.013800000000000e+03	-1.331561e-02
1.013900000000000e+03	-1.341541e-02
1.014000000000000e+03	-1.351522e-02
1.014100000000000e+03	-1.361502e-02
1.014200000000000e+03	-1.371483e-02
1.014300000000000e+03	-1.381464e-02
1.014400000000000e+03	-1.391445e-02
1.014500000000000e+03	-1.401426e-02
1.014600000000000e+03	-1.411407e-02
1.014700000000000e+03	-1.421389e-02
1.014800000000000e+03	-1.431370e-02
1.014900000000000e+03	-1.441352e-02
1.015000000000000e+03	-1.451334e-02
1.015100000000000e+03	-1.461315e-02
1.015200000000000e+03	-1.471297e-02
1.015300000000000e+03	-1.481279e-02
1.015400000000000e+03	-1.491262e-02
1.015500000000000e+03	-1.501244e-02
1.015600000000000e+03	-1.511227e-02
1.015700000000000e+03	-1.521209e-02
1.015800000000000e+03	-1.531192e-02
1.015900000000000e+03	-1.541175e-02
1.016000000000000e+03	-1.551158e-02
1.016100000000000e+03	-1.561140e-02
1.016200000000000e+03	-1.571124e-02
1.016300000000000e+03	-1.581107e-02
1.016400000000000e+03	-1.591090e-02
1.016500000000000e+03	-1.601074e-02
1.016600000000000e+03	-1.611057e-02
1.016700000000000e+03	-1.621041e-02
1.016800000000000e+03	-1.631024e-02
1.016900000000000e+03	-1.641008e-02
1.017000000000000e+03	-1.650992e-02
1.017100000000000e+03	-1.660976e-02
1.017200000000000e+03	-1.670960e-02
1.017300000000000e+03	-1.680944e-02
1.017400000000000e+03	-1.690929e-02
1.017500000000000e+03	-1.700913e-02
1.017600000000000e+03	-1.710897e-02
1.017700000000000e+03	-1.720882e-02
1.017800000000000e+03	-1.730867e-02
1.017900000000000e+03	-1.740851e-02
1.018000000000000e+03	-1.750836e-02
1.018100000000000e+03	-1.760821e-02
1.018200000000000e+03	-1.770806e-02
1.018300000000000e+03	-1.780791e-02
1.018400000000000e+03	-1.790776e-02
1.018500000000000e+03	-1.800762e-02
1.018600000000000e+03	-1.810747e-02
1.018700000000000e+03	-1.820732e-02
1.018800000000000e+03	-1.830718e-02
1.018900000000000e+03	-1.840703e-02
1.019000000000000e+03	-1.850689e-02
1.019100000000000e+03	-1.860674e-02
1.019200000000000e+03	-1.870660e-02
1.019300000000000e+03	-1.880646e-02
1.019400000000000e+03	-1.890632e-02
1.019500000000000e+03	-1.900618e-02
1.019600000000000e+03	-1.910604e-02
1.019700000000000e+03	-1.920590e-02
1.019800000000000e+03	-1.930576e-02
1.019900000000000e+03	-1.940563e-02
1.020000000000000e+03	-1.950549e-02
1.020100000000000e+03	-1.960535e-02
1.020200000000000e+03	-1.970522e-02
1.020300000000000e+03	-1.980508e-02
1.020400000000000e+03	-1.990495e-02
1.020500000000000e+03	-2.000481e-02
1.020600000000000e+03	-2.010468e-02
1.020700000000000e+03	-2.020455e-02
1.020800000000000e+03	-2.030442e-02
1.020900000000000e+03	-2.040429e-02
1.021000000000000e+03	-2.050416e-02
1.021100000000000e+03	-2.060403e-02
1.021200000000000e+03	-2.070390e-02
1.021300000000000e+03	-2.080377e-02
1.021400000000000e+03	-2.090364e-02
1.021500000000000e+03	-2.100351e-02
1.021600000000000e+03	-2.110339e-02
1.021700000000000e+03	-2.120326e-02
1.021800000000000e+03	-2.130314e-02
1.021900000000000e+03	-2.140301e-02
1.022000000000000e+03	-2.150289e-02
1.022100000000000e+03	-2.160276e-02
1.022200000000000e+03	-2.170264e-02
1.022300000000000e+03	-2.180252e-02
1.022400000000000e+03	-2.190240e-02
1.022500000000000e+03	-2.200227e-02
1.022600000000000e+03	-2.210215e-02
1.022700000000000e+03	-2.220203e-02
1.022800000000000e+03	-2.230191e-02
1.022900000000000e+03	-2.240179e-02
1.023000000000000e+03	-2.250167e-02
1.023100000000000e+03	-2.260155e-02
1.023200000000000e+03	-2.270144e-02
1.023300000000000e+03	-2.280132e-02
1.023400000000000e+03	-2.290120e-02
1.023500000000000e+03	-2.300109e-02
1.023600000000000e+03	-2.310097e-02
1.023700000000000e+03	-2.320085e-02
1.023800000000000e+03	-2.330074e-02
1.023900000000000e+03	-2.340062e-02
1.024000000000000e+03	-2.350051e-02
1.024100000000000e+03	-2.360040e-02
1.024200000000000e+03	-2.370028e-02
1.024300000000000e+03	-2.380017e-02
1.024400000000000e+03	-2.390006e-02
1.024500000000000e+03	-2.399995e-02
1.024600000000000e+03	-2.409983e-02
1.024700000000000e+03	-2.419972e-02
1.024800000000000e+03	-2.429961e-02
1.024900000000000e+03	-2.439950e-02
1.025000000000000e+03	-2.449939e-02
1.025100000000000e+03	-2.459928e-02
1.025200000000000e+03	-2.469918e-02
1.025300000000000e+03	-2.479907e-02
1.025400000000000e+03	-2.489896e-02
1.025500000000000e+03	-2.499885e-02
1.025600000000000e+03	-2.509874e-02
1.025700000000000e+03	-2.519864e-02
1.025800000000000e+03	-2.529853e-02
1.025900000000000e+03	-2.539843e-02
1.026000000000000e+03	-2.549832e-02
1.026100000000000e+03	-2.559821e-02
1.026200000000000e+03	-2.569811e-02
1.026300000000000e+03	-2.579801e-02
1.026400000000000e+03	-2.589790e-02
1.026500000000000e+03	-2.599780e-02
1.026600000000000e+03	-2.609769e-02
1.026700000000000e+03	-2.619759e-02
1.026800000000000e+03	-2.629749e-02
1.026900000000000e+03	-2.639739e-02
1.027000000000000e+03	-2.649729e-02
1.027100000000000e+03	-2.659719e-02
1.027200000000000e+03	-2.669708e-02
1.027300000000000e+03	-2.679698e-02
1.027400000000000e+03	-2.689688e-02
1.027500000000000e+03	-2.699678e-02
1.027600000000000e+03	-2.709668e-02
1.027700000000000e+03	-2.719658e-02
1.027800000000000e+03	-2.729649e-02
1.027900000000000e+03	-2.739639e-02
1.028000000000000e+03	-2.749629e-02
1.028100000000000e+03	-2.759619e-02
1.028200000000000e+03	-2.769609e-02
1.028300000000000e+03	-2.779600e-02
1.028400000000000e+03	-2.789590e-02
1.028500000000000e+03	-2.799580e-02
1.028600000000000e+03	-2.809571e-02
1.028700000000000e+03	-2.819561e-02
1.028800000000000e+03	-2.829552e-02
1.028900000000000e+03	-2.839542e-02
1.029000000000000e+03	-2.849532e-02
1.029100000000000e+03	-2.859523e-02
1.029200000000000e+03	-2.869514e-02
1.029300000000000e+03	-2.879504e-02
1.029400000000000e+03	-2.889495e-02
1.029500000000000e+03	-2.899486e-02
1.029600000000000e+03	-2.909476e-02
1.029700000000000e+03	-2.919467e-02
1.029800000000000e+03	-2.929458e-02
1.029900000000000e+03	-2.939449e-02
1.030000000000000e+03	-2.949439e-02
1.030100000000000e+03	-2.959430e-02
1.030200000000000e+03	-2.969421e-02
1.030300000000000e+03	-2.979412e-02
1.030400000000000e+03	-2.989403e-02
1.030500000000000e+03	-2.999394e-02
1.030600000000000e+03	-3.009385e-02
1.030700000000000e+03	-3.019376e-02
1.030800000000000e+03	-3.029367e-02
1.030900000000000e+03	-3.039358e-02
1.031000000000000e+03	-3.049349e-02
1.031100000000000e+03	-3.059340e-02
1.031200000000000e+03	-3.069331e-02
1.031300000000000e+03	-3.079323e-02
1.031400000000000e+03	-3.089314e-02
1.031500000000000e+03	-3.099305e-02
1.031600000000000e+03	-3.109297e-02
1.031700000000000e+03	-3.119288e-02
1.031800000000000e+03	-3.129279e-02
1.031900000000000e+03	-3.139270e-02
1.032000000000000e+03	-3.149262e-02
1.032100000000000e+03	-3.159253e-02
1.032200000000000e+03	-3.169245e-02
1.032300000000000e+03	-3.179236e-02
1.032400000000000e+03	-3.189228e-02
1.032500000000000e+03	-3.199219e-02
1.032600000000000e+03	-3.209211e-02
1.032700000000000e+03	-3.219202e-02
1.032800000000000e+03	-3.229194e-02
1.032900000000000e+03	-3.239185e-02
1.033000000000000e+03	-3.249177e-02
1.033100000000000e+03	-3.259169e-02
1.033200000000000e+03	-3.269161e-02
1.033300000000000e+03	-3.279152e-02
1.033400000000000e+03	-3.289144e-02
1.033500000000000e+03	-3.299136e-02
1.033600000000000e+03	-3.309127e-02
1.033700000000000e+03	-3.319119e-02
1.033800000000000e+03	-3.329111e-02
1.033900000000000e+03	-3.339103e-02
1.034000000000000e+03	-3.349095e-02
1.034100000000000e+03	-3.359087e-02
1.034200000000000e+03	-3.369078e-02
1.034300000000000e+03	-3.379070e-02
1.034400000000000e+03	-3.389062e-02
1.034500000000000e+03	-3.399054e-02
1.034600000000000e+03	-3.409046e-02
1.034700000000000e+03	-3.419039e-02
1.034800000000000e+03	-3.429031e-02
1.034900000000000e+03	-3.439023e-02
1.035000000000000e+03	-3.449015e-02
1.035100000000000e+03	-3.459007e-02
1.035200000000000e+03	-3.468999e-02
1.035300000000000e+03	-3.478991e-02
1.035400000000000e+03	-3.488983e-02
1.035500000000000e+03	-3.498976e-02
1.035600000000000e+03	-3.508968e-02
1.035700000000000e+03	-3.518960e-02
1.035800000000000e+03	-3.528952e-02
1.035900000000000e+03	-3.538945e-02
1.036000000000000e+03	-3.548937e-02
1.036100000000000e+03	-3.558929e-02
1.036200000000000e+03	-3.568922e-02
1.036300000000000e+03	-3.578914e-02
1.036400000000000e+03	-3.588906e-02
1.036500000000000e+03	-3.598899e-02
1.036600000000000e+03	-3.608891e-02
1.036700000000000e+03	-3.618884e-02
1.036800000000000e+03	-3.628876e-02
1.036900000000000e+03	-3.638868e-02
1.037000000000000e+03	-3.648861e-02
1.037100000000000e+03	-3.658853e-02
1.037200000000000e+03	-3.668846e-02
1.037300000000000e+03	-3.678839e-02
1.037400000000000e+03	-3.688831e-02
1.037500000000000e+03	-3.698824e-02
1.037600000000000e+03	-3.708816e-02
1.037700000000000e+03	-3.718809e-02
1.037800000000000e+03	-3.728802e-02
1.037900000000000e+03	-3.738794e-02
1.038000000000000e+03	-3.748787e-02
1.038100000000000e+03	-3.758780e-02
1.038200000000000e+03	-3.768773e-02
1.038300000000000e+03	-3.778765e-02
1.038400000000000e+03	-3.788758e-02
1.038500000000000e+03	-3.798751e-02
1.038600000000000e+03	-3.808744e-02
1.038700000000000e+03	-3.818737e-02
1.038800000000000e+03	-3.828729e-02
1.038900000000000e+03	-3.838722e-02
1.039000000000000e+03	-3.848715e-02
1.039100000000000e+03	-3.858708e-02
1.039200000000000e+03	-3.868701e-02
1.039300000000000e+03	-3.878694e-02
1.039400000000000e+03	-3.888687e-02
1.039500000000000e+03	-3.898680e-02
1.039600000000000e+03	-3.908673e-02
1.039700000000000e+03	-3.918666e-02
1.039800000000000e+03	-3.928659e-02
1.039900000000000e+03	-3.938652e-02
1.040000000000000e+03	-3.948645e-02
1.040100000000000e+03	-3.958638e-02
1.040200000000000e+03	-3.968631e-02
1.040300000000000e+03	-3.978624e-02
1.040400000000000e+03	-3.988617e-02
1.040500000000000e+03	-3.998610e-02
1.040600000000000e+03	-4.008603e-02
1.040700000000000e+03	-4.018597e-02
1.040800000000000e+03	-4.028590e-02
1.040900000000000e+03	-4.038583e-02
1.041000000000000e+03	-4.048576e-02
1.041100000000000e+03	-4.058569e-02
1.041200000000000e+03	-4.068563e-02
1.041300000000000e+03	-4.078556e-02
1.041400000000000e+03	-4.088549e-02
1.041500000000000e+03	-4.098542e-02
1.041600000000000e+03	-4.108536e-02
1.041700000000000e+03	-4.118529e-02
1.041800000000000e+03	-4.128522e-02
1.041900000000000e+03	-4.138516e-02
1.042000000000000e+03	-4.148509e-02
1.042100000000000e+03	-4.158502e-02
1.042200000000000e+03	-4.168496e-02
1.042300000000000e+03	-4.178489e-02
1.042400000000000e+03	-4.188483e-02
1.042500000000000e+03	-4.198476e-02
1.042600000000000e+03	-4.208470e-02
1.042700000000000e+03	-4.218463e-02
1.042800000000000e+03	-4.228457e-02
1.042900000000000e+03	-4.238450e-02
1.043000000000000e+03	-4.248444e-02
1.043100000000000e+03	-4.258437e-02
1.043200000000000e+03	-4.268431e-02
1.043300000000000e+03	-4.278424e-02
1.043400000000000e+03	-4.288418e-02
1.043500000000000e+03	-4.298411e-02
1.043600000000000e+03	-4.308405e-02
1.043700000000000e+03	-4.318399e-02
1.043800000000000e+03	-4.328392e-02
1.043900000000000e+03	-4.338386e-02
1.044000000000000e+03	-4.348379e-02
1.044100000000000e+03	-4.358373e-02
1.044200000000000e+03	-4.368367e-02
1.044300000000000e+03	-4.378361e-02
1.044400000000000e+03	-4.388354e-02
1.044500000000000e+03	-4.398348e-02
1.044600000000000e+03	-4.408342e-02
1.044700000000000e+03	-4.418335e-02
1.044800000000000e+03	-4.428329e-02
1.044900000000000e+03	-4.438323e-02
1.045000000000000e+03	-4.448317e-02
1.045100000000000e+03	-4.458310e-02
1.045200000000000e+03	-4.468304e-02
1.045300000000000e+03	-4.478298e-02
1.045400000000000e+03	-4.488292e-02
1.045500000000000e+03	-4.498286e-02
1.045600000000000e+03	-4.508280e-02
1.045700000000000e+03	-4.518273e-02
1.045800000000000e+03	-4.528267e-02
1.045900000000000e+03	-4.538261e-02
1.046000000000000e+03	-4.548255e-02
1.046100000000000e+03	-4.558249e-02
1.046200000000000e+03	-4.568243e-02
1.046300000000000e+03	-4.578237e-02
1.046400000000000e+03	-4.588231e-02
1.046500000000000e+03	-4.598225e-02
1.046600000000000e+03	-4.608219e-02
1.046700000000000e+03	-4.618213e-02
1.046800000000000e+03	-4.628207e-02
1.046900000000000e+03	-4.638201e-02
1.047000000000000e+03	-4.648195e-02
1.047100000000000e+03	-4.658189e-02
1.047200000000000e+03	-4.668183e-02
